student,currProb,course,session,priorTutorAction,reward,Interaction,TotalTime,cumul_TotalTime,cumul_TotalPSTime,cumul_DirectProofActionCount,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_medianProbTime
00f5-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,16,82.324,448.967,262.486,39,522.2272823,1017.360329,124.365
00f5-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-85.52631579,158,918.753,1367.72,1181.239,89,252.0669214,419.3237917,119.459
00f5-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,43.001,43.001,0,8,318.9324098,568.136864,152.054
00f5-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,19,86.524,129.525,86.524,20,166.3043781,514.1781711,64.568
00f5-F14,2.1.3.0,226-001-BARNES-F14,1,PS,114.601946,26,165.789,295.314,252.313,38,225.4508831,312.2420144,126.088
00f5-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,31,149.687,149.687,149.687,26,465.9649527,877.4636507,148.718
00f5-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,11,32.068,181.755,149.687,36,171.9041423,453.1682347,68.9985
00f5-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,9,45.251,227.006,194.938,44,304.7082155,374.6966858,179.1665
00f5-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0,47,371.273,598.877,566.809,75,80.59628723,213.5165105,0.355
00f5-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,0,25,80.653,679.53,647.462,96,179.7953118,295.916315,79.2725
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0,144,562.09,1241.62,1209.552,209,163.4712059,429.9280166,0.831
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0,4,14.464,1256.084,1224.016,213,80.59628723,213.5165105,0.355
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0,28,56.717,1316.651,1284.583,247,80.59628723,213.5165105,0.355
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0,124,500.494,1817.145,1785.077,354,163.4712059,429.9280166,0.831
00f5-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0,18,93.943,1912.809,1880.741,375,163.4712059,429.9280166,0.831
00f5-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,49,309.037,2224.527,2192.459,427,163.4712059,429.9280166,0.831
00f5-F14,3.-1.3.1,226-001-BARNES-F14,5,PS,-70.39431157,32,200.402,2424.929,2392.861,458,80.59628723,213.5165105,0.355
00f5-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,9,6.024,6.024,0,8,125.7966863,260.6786393,99.6955
00f5-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,8,1.676,7.7,0,15,213.6990389,510.6006303,63.2005
00f5-F14,4.1.3.0,226-001-BARNES-F14,5,PS,141.3186813,46,134.738,142.438,134.738,51,705.756679,623.5281073,506.664
00f5-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0,11,5.677,6.237,0.56,10,58.20607937,172.7969031,41.78
00f5-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0,9,0.416,6.653,0.976,10,537.6411391,788.7727724,354.852
00f5-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0,58,282.769,291.188,285.511,16,148.5715217,219.926279,87.423
00f5-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0,98,606.329,898.401,892.724,19,112.7917529,130.5157674,75.751
00f5-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0,197,1219.665,2118.066,2112.389,126,184.0883023,347.5008632,43.759
00f5-F14,5.-1.1.1,226-001-BARNES-F14,5,PS,-187.5,38,311.216,2429.282,2423.605,156,58.01781818,114.492483,0.252
00f5-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,11,84.443,84.443,0,9,117.483358,185.2095986,78.412
00f5-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,2,6.403,90.846,0,10,102.5303282,313.4651755,5.8105
00f5-F14,6.1.3.0,226-001-BARNES-F14,5,PS,0,106,648.125,738.971,648.125,110,457.3999871,605.6075083,303.571
00f5-F14,6.-1.3.1,226-001-BARNES-F14,5,PS,0,38,288.633,1028.237,937.391,133,56.65196491,123.4147833,0.3245
00f5-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,19.39189189,87,433.492,1461.729,1370.883,134,216.4599378,393.9422859,5.613
00ff-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,6,46.484,46.484,0,5,402.2476603,754.2226573,226.8775
00ff-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,5,27.744,74.228,0,9,136.6535636,325.6199227,81.495
00ff-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,96,850.185,924.413,850.185,74,522.2272823,1017.360329,124.365
00ff-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,16,91.344,1015.757,941.529,87,252.0669214,419.3237917,119.459
00ff-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,33.942,33.942,0,8,318.9324098,568.136864,152.054
00ff-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,6,3.96,37.902,0,13,166.3043781,514.1781711,64.568
00ff-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0,132,1190.853,1228.755,1190.853,109,225.4508831,312.2420144,126.088
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,71,378.825,1607.58,1569.678,172,124.3393485,263.0643007,27.37
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0,75,280.364,1887.944,1850.042,240,122.3773514,276.4285604,0.269
00ff-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,0,51,171.477,2059.421,2021.519,282,128.7970288,170.0369627,75.365
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0,21,271.202,2330.623,2292.721,302,124.3393485,263.0643007,27.37
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0,83,620.624,2951.247,2913.345,379,122.3773514,276.4285604,0.269
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,-101.9736842,276,1615.903,4567.15,4529.248,516,124.3393485,263.0643007,27.37
0104-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,52,216.277,216.277,216.277,34,402.2476603,754.2226573,226.8775
0104-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,13,69.037,285.314,285.314,45,136.6535636,325.6199227,81.495
0104-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,21,68.123,353.437,285.314,59,522.2272823,1017.360329,124.365
0104-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,18,50.649,404.086,335.963,73,252.0669214,419.3237917,119.459
0104-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,30,88.444,88.444,88.444,24,318.9324098,568.136864,152.054
0104-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,7,11.116,99.56,88.444,30,166.3043781,514.1781711,64.568
0104-F14,2.1.3.0,226-001-BARNES-F14,2,PS,85.49425033,24,59.846,159.406,148.29,48,225.4508831,312.2420144,126.088
0104-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,10,11.13,11.13,0,9,465.9649527,877.4636507,148.718
0104-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,33,87.736,98.866,87.736,36,171.9041423,453.1682347,68.9985
0104-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-15.10973321,39,97.783,196.649,185.519,66,304.7082155,374.6966858,179.1665
0104-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,9,6.738,6.738,0,8,125.7966863,260.6786393,99.6955
0104-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,9,5.728,12.466,0,16,213.6990389,510.6006303,63.2005
0104-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-65.29993065,220,933.795,946.261,933.795,129,705.756679,623.5281073,506.664
0104-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,188,809.184,809.184,809.184,28,113.2824938,220.7980538,67.9345
0104-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,11,43.107,852.291,809.184,38,58.20607937,172.7969031,41.78
0104-F14,5.1.3.0,226-001-BARNES-F14,4,PS,112.6785714,44,111.102,963.393,920.286,39,537.6411391,788.7727724,354.852
0104-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,10,7.994,7.994,0,9,117.483358,185.2095986,78.412
0104-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0,2,0.401,8.395,0,10,102.5303282,313.4651755,5.8105
0104-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-55.3271028,112,372.879,381.274,372.879,48,457.3999871,605.6075083,303.571
0105-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,35,477.688,477.688,477.688,32,402.2476603,754.2226573,226.8775
0105-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,8,80.116,557.804,477.688,39,136.6535636,325.6199227,81.495
0105-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,8,156.414,714.218,477.688,46,522.2272823,1017.360329,124.365
0105-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-69.07894737,77,1187.065,1901.283,1664.753,58,252.0669214,419.3237917,119.459
0105-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,129.824,129.824,0,8,318.9324098,568.136864,152.054
0105-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,6,94.669,224.493,0,13,166.3043781,514.1781711,64.568
0105-F14,2.1.3.0,226-001-BARNES-F14,1,PS,98.15457762,16,133.032,357.525,133.032,28,225.4508831,312.2420144,126.088
0105-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,72,482.754,482.754,482.754,42,465.9649527,877.4636507,148.718
0105-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,12,161.947,644.701,482.754,53,171.9041423,453.1682347,68.9985
0105-F14,3.1.3.0,226-001-BARNES-F14,2,PS,0,88,516.788,1161.489,999.542,134,304.7082155,374.6966858,179.1665
0105-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0,30,352.497,1513.986,1352.039,162,163.4712059,429.9280166,0.831
0105-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,-39.6250808,13,93.701,1607.687,1445.74,175,179.7953118,295.916315,79.2725
0105-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,26,203.791,203.791,203.791,26,125.7966863,260.6786393,99.6955
0105-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,9,97.162,300.953,203.791,34,213.6990389,510.6006303,63.2005
0105-F14,4.1.3.0,226-001-BARNES-F14,2,PS,21.08516484,118,1321.293,1622.246,1525.084,117,705.756679,623.5281073,506.664
0105-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0,13,114.986,114.986,114.986,12,113.2824938,220.7980538,67.9345
0105-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,11,16.495,131.481,114.986,22,58.20607937,172.7969031,41.78
0105-F14,5.1.3.0,226-001-BARNES-F14,3,PS,70.13414217,28,168.964,300.445,283.95,49,537.6411391,788.7727724,354.852
0105-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,23,225.119,225.119,225.119,21,117.483358,185.2095986,78.412
0105-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,3,4.988,230.107,225.119,23,102.5303282,313.4651755,5.8105
0105-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-8.894155525,55,454.61,684.717,679.729,35,457.3999871,605.6075083,303.571
0107-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,18,238.569,238.569,0,14,402.2476603,754.2226573,226.8775
0107-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,5,68.457,307.026,0,18,136.6535636,325.6199227,81.495
0107-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,92,1310.866,1617.892,1310.866,103,522.2272823,1017.360329,124.365
0107-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,16,167.163,1785.055,1478.029,118,252.0669214,419.3237917,119.459
0107-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,201,1997.062,1997.062,1997.062,185,318.9324098,568.136864,152.054
0107-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,8,100.06,2097.122,1997.062,192,166.3043781,514.1781711,64.568
0107-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-6.102388324,36,309.51,2406.632,2306.572,220,225.4508831,312.2420144,126.088
0107-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0,65,703.411,703.411,703.411,53,361.4209625,461.5374397,173.5405
0107-F14,3.-1.2.0,226-001-BARNES-F14,2,WE,0,3,38.133,741.544,703.412,55,249.4642174,515.4094065,6.5115
0107-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0,359,2116.436,2857.98,2819.848,391,163.4712059,429.9280166,0.831
0107-F14,3.-1.3.1,226-001-BARNES-F14,2,PS,0,171,1214.538,4072.518,4034.386,548,80.59628723,213.5165105,0.355
0107-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,-76.13445378,70,637.589,4710.107,4671.975,610,179.7953118,295.916315,79.2725
0107-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,216,1431.119,1431.119,1431.119,191,125.7966863,260.6786393,99.6955
0107-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,14,133.791,1564.91,1431.119,204,213.6990389,510.6006303,63.2005
0107-F14,4.1.3.0,226-001-BARNES-F14,3,PS,0,21,190.597,1755.507,1621.716,221,705.756679,623.5281073,506.664
0107-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,77,771.822,2527.329,2393.538,294,125.7966863,260.6786393,99.6955
0107-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,0,53,368.489,2895.818,2762.027,339,116.7323228,254.6386796,0.3955
0107-F14,4.-1.1.0,226-001-BARNES-F14,3,PS,0,279,1635.324,4531.142,4397.351,584,119.6289714,297.6502174,1.664
0107-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0,10,53.346,53.346,0,9,113.2824938,220.7980538,67.9345
0107-F14,5.1.2.0,226-001-BARNES-F14,4,PS,0,79,543.159,596.505,543.159,84,58.20607937,172.7969031,41.78
0107-F14,5.1.3.0,226-001-BARNES-F14,4,PS,90.71770335,115,708.776,1305.281,1251.935,189,537.6411391,788.7727724,354.852
0107-F14,6.-1.1.0,226-001-BARNES-F14,4,WE,0,52,314.56,314.56,314.288,47,63.22328947,115.0948093,53.9815
0107-F14,6.-1.2.0,226-001-BARNES-F14,5,PS,0,132,858.646,1173.206,1172.934,171,179.00325,336.1851592,49.334
0107-F14,6.-1.3.0,226-001-BARNES-F14,5,WE,0,9,64.668,1237.874,1172.934,179,118.1028846,212.0266851,2.4545
0107-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,-90.71770335,450,3024.477,4262.351,4197.411,596,216.4599378,393.9422859,5.613
0109-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,7,23.24,23.24,0,6,402.2476603,754.2226573,226.8775
0109-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,52,349.679,372.919,349.679,37,136.6535636,325.6199227,81.495
0109-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,8,8.24,381.159,349.679,44,522.2272823,1017.360329,124.365
0109-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-43.42105263,45,288.228,669.387,637.907,85,252.0669214,419.3237917,119.459
0109-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,48,213.552,213.552,213.552,35,318.9324098,568.136864,152.054
0109-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,9,85.754,299.306,213.552,43,166.3043781,514.1781711,64.568
0109-F14,2.1.3.0,226-001-BARNES-F14,2,PS,72.49668288,24,147.505,446.811,361.057,62,225.4508831,312.2420144,126.088
0109-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,82,529.717,529.717,529.717,39,465.9649527,877.4636507,148.718
0109-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,12,18.099,547.816,529.717,49,171.9041423,453.1682347,68.9985
0109-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-28.88145549,111,308.825,856.641,838.542,75,304.7082155,374.6966858,179.1665
0109-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,62,193.328,193.328,193.328,32,125.7966863,260.6786393,99.6955
0109-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,9,7.67,200.998,193.328,40,213.6990389,510.6006303,63.2005
0109-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-10.19417476,277,1262.226,1463.224,1455.554,168,705.756679,623.5281073,506.664
0109-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,8,10.004,10.004,0,7,113.2824938,220.7980538,67.9345
0109-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,10,4.092,14.096,0,16,58.20607937,172.7969031,41.78
0109-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-14.59330144,93,252.955,267.051,252.955,17,537.6411391,788.7727724,354.852
0109-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,14,44.906,44.906,0,12,117.483358,185.2095986,78.412
0109-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,2,1.179,46.085,0,13,102.5303282,313.4651755,5.8105
0109-F14,6.1.3.0,226-001-BARNES-F14,2,PS,96.36900237,74,264.051,310.136,264.051,14,457.3999871,605.6075083,303.571
010d-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,12,120.958,120.958,120.958,12,402.2476603,754.2226573,226.8775
010d-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,6,28.039,148.997,120.958,17,136.6535636,325.6199227,81.495
010d-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,89,564.675,713.672,685.633,102,522.2272823,1017.360329,124.365
010d-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,81,820.045,1533.956,1505.917,169,522.2272823,1017.360329,124.365
010d-F14,1.0.4.0,226-001-BARNES-F14,3,PS,40.78947368,14,61.279,1595.235,1567.196,181,252.0669214,419.3237917,119.459
010d-F14,2.1.1.0,226-001-BARNES-F14,3,WE,0,9,59.339,59.339,0,8,318.9324098,568.136864,152.054
010d-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,6,51.185,110.524,0,13,166.3043781,514.1781711,64.568
010d-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-48.68863335,20,96.679,207.203,96.679,32,225.4508831,312.2420144,126.088
010d-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,10,79.628,79.628,0,9,465.9649527,877.4636507,148.718
010d-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,10,55.367,134.995,0,18,171.9041423,453.1682347,68.9985
010d-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0.32634413,30,109.747,244.742,109.747,48,304.7082155,374.6966858,179.1665
010d-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,21,100.839,100.839,100.839,20,125.7966863,260.6786393,99.6955
010d-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,10,76.362,177.201,100.839,29,213.6990389,510.6006303,63.2005
010d-F14,4.1.3.0,226-001-BARNES-F14,3,PS,107.5728155,21,99.107,276.308,199.946,50,705.756679,623.5281073,506.664
010d-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,8,50.637,50.637,0,7,113.2824938,220.7980538,67.9345
010d-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,10,52.521,103.158,0,16,58.20607937,172.7969031,41.78
010d-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-109.2822967,71,489.616,592.774,489.616,51,537.6411391,788.7727724,354.852
010d-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,57,338.095,338.095,338.095,7,117.483358,185.2095986,78.412
010d-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,3,34.661,372.756,338.095,9,102.5303282,313.4651755,5.8105
010d-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-37.6335912,176,1031.562,1404.318,1369.657,53,457.3999871,605.6075083,303.571
010e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,15,114.823,114.823,0,11,402.2476603,754.2226573,226.8775
010e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,5,10.135,124.958,0,15,136.6535636,325.6199227,81.495
010e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,188,1262.76,1387.718,1262.76,18,522.2272823,1017.360329,124.365
010e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,28,150.187,1537.905,1412.947,19,252.0669214,419.3237917,119.459
010e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,110,398.689,398.689,398.689,3,318.9324098,568.136864,152.054
010e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,11,87.404,486.093,398.689,10,166.3043781,514.1781711,64.568
010e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-28.36023883,54,159.81,645.903,558.499,11,225.4508831,312.2420144,126.088
010e-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,143,863.217,863.217,863.217,1,465.9649527,877.4636507,148.718
010e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,19,75.09,938.307,863.217,13,171.9041423,453.1682347,68.9985
010e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,50.85257404,77,204.928,1143.235,1068.145,14,304.7082155,374.6966858,179.1665
010e-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,9,8.373,8.373,0,8,125.7966863,260.6786393,99.6955
010e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,8,5.177,13.55,0,15,213.6990389,510.6006303,63.2005
010e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,36.06969487,81,315.288,328.838,315.288,16,705.756679,623.5281073,506.664
010e-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,8,4.253,4.253,0,7,113.2824938,220.7980538,67.9345
010e-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0,60,160.609,164.862,160.609,9,58.20607937,172.7969031,41.78
010e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,39.46428571,40,86.198,251.06,246.807,10,537.6411391,788.7727724,354.852
010e-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,10,3.697,3.697,0,9,117.483358,185.2095986,78.412
010e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,2,0.808,4.505,0,10,102.5303282,313.4651755,5.8105
010e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,0,49,151.62,156.125,151.62,11,457.3999871,605.6075083,303.571
0110-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,24,352.478,352.478,352.478,19,402.2476603,754.2226573,226.8775
0110-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,17,140.993,493.471,493.471,32,136.6535636,325.6199227,81.495
0110-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,7,19.111,512.582,493.471,38,522.2272823,1017.360329,124.365
0110-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,20,114.822,627.404,608.293,52,252.0669214,419.3237917,119.459
0110-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,43,434.416,434.416,434.416,35,318.9324098,568.136864,152.054
0110-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,7,31.181,465.597,434.416,41,166.3043781,514.1781711,64.568
0110-F14,2.1.3.0,226-001-BARNES-F14,1,PS,65.75740823,17,93.553,559.15,527.969,54,225.4508831,312.2420144,126.088
0110-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,44,258.49,258.49,258.49,37,465.9649527,877.4636507,148.718
0110-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,11,44.554,303.044,258.49,47,171.9041423,453.1682347,68.9985
0110-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446,29,91.13,394.174,349.62,69,304.7082155,374.6966858,179.1665
0110-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,24,90.769,90.769,90.769,18,125.7966863,260.6786393,99.6955
0110-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,9,4.933,95.702,90.769,26,213.6990389,510.6006303,63.2005
0110-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-114.7711512,178,2322.55,2418.252,2413.319,176,705.756679,623.5281073,506.664
0110-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,22,180.471,180.471,180.471,17,113.2824938,220.7980538,67.9345
0110-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,11,9.15,189.621,180.471,27,58.20607937,172.7969031,41.78
0110-F14,5.1.3.0,226-001-BARNES-F14,1,PS,72.41968558,54,353.989,543.61,534.46,74,537.6411391,788.7727724,354.852
0110-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,10,12.692,12.692,0,9,117.483358,185.2095986,78.412
0110-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,2,3.1,15.792,0,10,102.5303282,313.4651755,5.8105
0110-F14,6.1.3.0,226-001-BARNES-F14,1,PS,23.64172964,53,196.435,212.227,196.435,51,457.3999871,605.6075083,303.571
0116-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,80,604.315,604.315,604.315,38,402.2476603,754.2226573,226.8775
0116-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,6,26.457,630.772,604.315,43,136.6535636,325.6199227,81.495
0116-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,6,2.901,633.673,604.315,48,522.2272823,1017.360329,124.365
0116-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,25,104.922,738.595,709.237,49,252.0669214,419.3237917,119.459
0116-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,9,25.455,25.455,0,8,318.9324098,568.136864,152.054
0116-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,6,1.142,26.597,0,13,166.3043781,514.1781711,64.568
0116-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-25.83923043,52,281.297,307.894,281.297,14,225.4508831,312.2420144,126.088
0116-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,30,147.749,147.749,147.749,1,465.9649527,877.4636507,148.718
0116-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,11,5.816,153.565,147.749,11,171.9041423,453.1682347,68.9985
0116-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-20.6004732,102,726.466,880.031,874.215,12,304.7082155,374.6966858,179.1665
0116-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,93,411.321,411.321,411.321,1,125.7966863,260.6786393,99.6955
0116-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,9,5.107,416.428,411.321,9,213.6990389,510.6006303,63.2005
0116-F14,4.1.3.0,226-001-BARNES-F14,1,PS,118.3945908,73,316.68,733.108,728.001,10,705.756679,623.5281073,506.664
0116-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,8,3.744,3.744,0,7,113.2824938,220.7980538,67.9345
0116-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,10,4.297,8.041,0,16,58.20607937,172.7969031,41.78
0116-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857,38,84.952,92.993,84.952,17,537.6411391,788.7727724,354.852
0116-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,10,3.966,3.966,0,9,117.483358,185.2095986,78.412
0116-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,81,348.643,352.609,348.643,10,102.5303282,313.4651755,5.8105
0116-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,46,109.57,462.179,458.213,11,457.3999871,605.6075083,303.571
0118-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,83,340.121,340.121,0,15,402.2476603,754.2226573,226.8775
0118-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,95,241.795,581.916,241.795,51,136.6535636,325.6199227,81.495
